"IID","SuperPop","Pop","PRS_COG_Dir","PRS_COG_Pop"
"HG00732","AMR","PUR",1.72630992045855,0.322197233814226
"HG00734","AMR","PUR",1.68137227537924,0.83967711847845
"HG00736","AMR","PUR",-0.0573888717459705,-0.836144328470017
"HG00737","AMR","PUR",-1.33773490899822,-1.63162318412458
"HG00739","AMR","PUR",0.645685487754769,-0.861027112884518
"HG00740","AMR","PUR",1.74795498085706,-0.744340679889196
"HG00742","AMR","PUR",-0.746852597598224,-0.936260852791234
"HG00743","AMR","PUR",2.10450196001988,0.155078969537693
"HG00759","EAS","CDX",0.437114594733666,0.649767286617175
"HG00766","EAS","CDX",-0.373154890656655,0.910832407882928
"HG00844","EAS","CDX",2.27046636013582,1.49929235107547
"HG00851","EAS","CDX",-0.114588263638964,0.382361118371314
"HG00864","EAS","CDX",-1.65616537235166,0.0270160088902367
"HG00867","EAS","CDX",-1.28839060989027,1.30247726732514
"HG00879","EAS","CDX",-0.249365218461551,0.223409383169375
"HG00881","EAS","CDX",1.57000342130783,1.10471285586111
"HG00956","EAS","CDX",-1.19999998529178,0.188197605131643
"HG00978","EAS","CDX",2.34365809980356,1.26612745139939
"HG00982","EAS","CDX",2.00949472640718,2.21268998335497
"HG01028","EAS","CDX",0.650817431208833,0.205988353096786
"HG01029","EAS","CDX",1.42066576050063,0.672676316657364
"HG01031","EAS","CDX",0.59197240873961,1.20737889314973
"HG01046","EAS","CDX",0.441405732691935,0.363068391467669
"HG01047","AMR","PUR",-0.467134031243074,-2.18229102648761
"HG01048","AMR","PUR",-1.74220022659707,-1.05136635667308
"HG01049","AMR","PUR",-0.973563869191105,-1.00742577026583
"HG01051","AMR","PUR",-1.44247389811293,0.214682500413879
"HG01052","AMR","PUR",0.510395338586775,0.0949131593665816
"HG01054","AMR","PUR",-1.11425297436926,-0.681752447276245
"HG01055","AMR","PUR",0.0650733124929339,-0.732867871535876
"HG01058","AMR","PUR",0.911359193659213,0.650406590473049
"HG01060","AMR","PUR",-0.047202626786778,-2.03891943435158
"HG01061","AMR","PUR",-0.123464063996602,-0.739301347989122
"HG01063","AMR","PUR",0.428965977507526,0.900588141276741
"HG01064","AMR","PUR",-0.545832289425846,-0.779126897227686
"HG01066","AMR","PUR",-0.380635029639516,-1.45640386165026
"HG01067","AMR","PUR",1.78319685084973,0.0663697826929895
"HG01069","AMR","PUR",-0.32384467825799,-0.94689794465826
"HG01070","AMR","PUR",0.0600663536395958,-0.289382074238318
"HG01072","AMR","PUR",0.287600819261806,-1.053145624031
"HG01073","AMR","PUR",0.431389921279187,-0.260786840779067
"HG01075","AMR","PUR",0.787719124243767,0.111103722078014
"HG01077","AMR","PUR",-1.13377519026149,-0.926715584075657
"HG01079","AMR","PUR",0.836843753447414,0.437801471728218
"HG01080","AMR","PUR",-0.272803618509874,-0.740649277805726
"HG01082","AMR","PUR",-1.62840174763578,-0.769591256582228
"HG01083","AMR","PUR",0.559480199962918,-0.612944481366681
"HG01085","AMR","PUR",0.783551077180153,-0.912622015036055
"HG01086","AMR","PUR",0.194494866545007,0.90427376651814
"HG01088","AMR","PUR",0.459352385132587,0.0357024537512348
"HG01089","AMR","PUR",0.610701161787837,0.0248650980257422
"HG01092","AMR","PUR",-0.0209880536374745,0.070983553893821
"HG01094","AMR","PUR",1.83892862053723,0.202506842941901
"HG01095","AMR","PUR",-0.220410452626628,-0.292802657965492
"HG01097","AMR","PUR",1.62617074339179,0.109905990155261
"HG01098","AMR","PUR",-1.1439671163389,-0.907569203837815
"HG01101","AMR","PUR",-0.744391726558166,-0.634028029312385
"HG01102","AMR","PUR",0.401689035252049,-0.93532692998973
"HG01104","AMR","PUR",-0.43760225316813,-0.73762798940251
"HG01105","AMR","PUR",1.03494245189251,-0.185273886838912
"HG01107","AMR","PUR",1.38133348539328,-0.325703140746694
"HG01108","AMR","PUR",1.06939843386546,0.755152290907288
"HG01110","AMR","PUR",-0.749020701679611,-0.124346303760017
"HG01111","AMR","PUR",-0.639055651919085,0.208322197293534
"HG01112","AMR","CLM",-1.32488800700842,-0.68836115460565
"HG01113","AMR","CLM",-0.818215585312614,-0.928159794593447
"HG01119","AMR","CLM",3.0165486782289,0.466970672959519
"HG01121","AMR","CLM",0.188692551141592,-0.757793019458899
"HG01122","AMR","CLM",0.147481719611206,-0.812178136330805
"HG01124","AMR","CLM",-1.23697459633998,-0.686499085844714
"HG01125","AMR","CLM",-1.77293128872716,-1.23066412964964
"HG01130","AMR","CLM",-0.262842724573203,-0.624964164102738
"HG01131","AMR","CLM",-1.02548928967466,-0.752070094580405
"HG01133","AMR","CLM",2.25031732753388,0.273760338661589
"HG01134","AMR","CLM",-1.12191301542892,-0.401900457910879
"HG01136","AMR","CLM",1.42248371832937,0.0800974850680849
"HG01137","AMR","CLM",0.240154013637606,-0.449645094821989
"HG01139","AMR","CLM",-0.638668199656834,-0.823874315910877
"HG01140","AMR","CLM",1.19550789599829,-0.154733263299918
"HG01142","AMR","CLM",1.82010518218542,-0.0649744242508848
"HG01148","AMR","CLM",-0.723393745524328,-1.17958721767048
"HG01149","AMR","CLM",1.28444580165147,-1.16397241355214
"HG01161","AMR","PUR",-2.36385469354892,-0.971578539600271
"HG01162","AMR","PUR",0.107433623608788,-1.55759872982476
"HG01164","AMR","PUR",0.911991691487131,0.937147849131077
