"IID","SuperPop","Pop","PRS_COG_Dir","PRS_COG_Pop"
"HG00632","EAS","CHS",1.52441087125286,1.27851867054853
"HG00634","EAS","CHS",0.501809162997214,-1.84487000576916
"HG00637","AMR","PUR",1.58329721384306,1.54567917079986
"HG00638","AMR","PUR",0.904848222225124,1.45258999713448
"HG00640","AMR","PUR",1.34268924156246,-0.0585188634976749
"HG00641","AMR","PUR",-0.347534181832631,0.162314390080649
"HG00650","EAS","CHS",-0.915510946726528,-2.14018939590768
"HG00651","EAS","CHS",0.778771334112377,-1.00915262774979
"HG00653","EAS","CHS",-1.09965637250398,-2.72532886543391
"HG00654","EAS","CHS",-2.14929555627789,-1.27658418070436
"HG00656","EAS","CHS",-1.16328280239545,-0.14874882242728
"HG00657","EAS","CHS",-1.006028952666,-1.74797400004329
"HG00662","EAS","CHS",-0.344594252657114,-1.30904647689578
"HG00663","EAS","CHS",-0.289914860957994,0.279706533287888
"HG00671","EAS","CHS",-1.24220070345936,-0.401425432953401
"HG00672","EAS","CHS",-0.727158021563746,-0.880811662750179
"HG00674","EAS","CHS",0.231511197009389,-1.22571022057619
"HG00675","EAS","CHS",1.64563358526051,0.533629559394272
"HG00683","EAS","CHS",1.04831786297885,0.232126468214861
"HG00684","EAS","CHS",0.603702939664337,-0.663563988238363
"HG00689","EAS","CHS",0.33973459731186,0.0999438113582764
"HG00690","EAS","CHS",-1.30394086162797,-0.455785372729568
"HG00692","EAS","CHS",-0.362974294946586,-0.239498121181995
"HG00693","EAS","CHS",-2.27578216959476,-0.497304101761593
"HG00698","EAS","CHS",-1.96256123764439,-0.15839573753479
"HG00699","EAS","CHS",0.759014571257504,-0.707793244302808
"HG00701","EAS","CHS",0.696491711795344,-0.646674772556042
"HG00704","EAS","CHS",-0.455527214550453,-0.236104626708336
"HG00705","EAS","CHS",1.18441574102381,2.20764536322136
"HG00707","EAS","CHS",-1.67169457276466,-0.928341928113949
"HG00708","EAS","CHS",-0.626926182471588,-1.14282216163991
"HG00717","EAS","CHS",0.693277535495246,0.0476612308825475
"HG00728","EAS","CHS",-0.583331859548065,-0.659025100451792
"HG00729","EAS","CHS",0.0439919831053349,0.747300903357013
"HG00731","AMR","PUR",-0.628664909241437,-0.0793209134787651
"HG00732","AMR","PUR",0.151178729276887,0.532415869337236
"HG00734","AMR","PUR",-1.60591546749349,-0.761327931754143
"HG00736","AMR","PUR",-0.920304786464218,0.715633268240451
"HG00737","AMR","PUR",-0.135415000853589,0.613337551182279
"HG00739","AMR","PUR",-0.682697077726544,-0.341701353065833
"HG00740","AMR","PUR",-1.31025073947034,-1.62000297574102
"HG00742","AMR","PUR",0.495951244416147,0.675735875456952
"HG00743","AMR","PUR",-0.405641662589023,-1.22839229063189
"HG00759","EAS","CDX",-0.192480342536571,0.0812902631194192
"HG00766","EAS","CDX",-0.431217949427522,0.384535632698409
"HG00844","EAS","CDX",-1.13212558657171,-0.797781318930308
"HG00851","EAS","CDX",-0.605035776987469,-0.316808612681484
"HG00864","EAS","CDX",-0.460962792559664,-0.718998178885646
"HG00867","EAS","CDX",-0.71386252096402,-0.459662635807438
"HG00879","EAS","CDX",-1.21286339155435,-1.0755854398987
"HG00881","EAS","CDX",-0.427811800140216,-0.23484540548855
"HG00956","EAS","CDX",0.0346730658120453,-0.212086938358076
"HG00978","EAS","CDX",-0.62693166741408,-0.390761180928212
"HG00982","EAS","CDX",0.549731105546638,-0.06435254372493
"HG01028","EAS","CDX",-0.596281808770818,-0.425706348338306
"HG01029","EAS","CDX",-1.29759642864789,-0.1934049331425
"HG01031","EAS","CDX",1.71812807017246,-0.216099372075358
"HG01046","EAS","CDX",0.135047513408985,-0.777477266041788
"HG01047","AMR","PUR",0.731244307422351,0.605597964939315
"HG01048","AMR","PUR",-0.125745047240835,-1.46233709623318
"HG01049","AMR","PUR",1.02350398314669,1.84336760425018
"HG01051","AMR","PUR",-0.145189168373684,-0.102620063166887
"HG01052","AMR","PUR",-0.0919687713773398,1.26371819695734
"HG01054","AMR","PUR",-0.0258423046981753,-0.529460485453292
"HG01055","AMR","PUR",-2.39083432329932,-1.22709038394703
"HG01058","AMR","PUR",0.784152062696672,0.578820661271796
"HG01060","AMR","PUR",-0.107238851274054,0.381900516654292
"HG01061","AMR","PUR",-0.186496270278196,-0.352415404800279
