"IID","SuperPop","Pop","PRS_COG_Dir","PRS_COG_Pop"
"HG00356","EUR","FIN",-0.0174184082464914,0.44085527755104
"HG00357","EUR","FIN",-0.0161406963852878,0.580319274215978
"HG00358","EUR","FIN",-0.172591599513284,-0.963515829301569
"HG00360","EUR","FIN",-1.59311429829893,-0.510509203429759
"HG00361","EUR","FIN",-0.299751449650825,-2.28774467574931
"HG00362","EUR","FIN",-1.15074882913412,-1.49111414376444
"HG00364","EUR","FIN",0.0372774879658028,0.427243440952561
"HG00365","EUR","FIN",-0.576360341916967,0.545839874728512
"HG00366","EUR","FIN",0.525015684748289,1.01150815456627
"HG00367","EUR","FIN",0.531579585435875,0.277195726846041
"HG00368","EUR","FIN",-0.625917870736667,-1.65470313635316
"HG00369","EUR","FIN",-0.351640311189583,1.53580728910888
"HG00371","EUR","FIN",0.671733568630802,1.04464048201714
"HG00372","EUR","FIN",0.00452088726565281,-0.0219177675821409
"HG00373","EUR","FIN",-0.349033778992728,0.108597108001637
"HG00375","EUR","FIN",0.107307892223096,-0.516048015557521
"HG00376","EUR","FIN",-0.755810058546629,-0.445495779123329
"HG00378","EUR","FIN",-0.555903192163819,-0.411586724409104
"HG00379","EUR","FIN",0.262062387141525,0.282658101014502
"HG00380","EUR","FIN",0.0177933649377251,-1.17787726639477
"HG00381","EUR","FIN",-0.512372531907889,-0.129689410352563
"HG00382","EUR","FIN",-1.23697275694925,-1.22457497968424
"HG00383","EUR","FIN",-0.159688675425683,-0.669935267158125
"HG00384","EUR","FIN",-0.32908378256295,1.22106223200378
"HG00403","EAS","CHS",0.655975056818939,-1.28001013970604
"HG00404","EAS","CHS",-0.0954492544654754,0.543382100344856
"HG00406","EAS","CHS",0.226355254897273,-0.952285329127445
"HG00407","EAS","CHS",-0.753282154772001,0.654997396499479
"HG00409","EAS","CHS",0.0793810423582961,-1.21292701065548
"HG00410","EAS","CHS",-0.413149360187926,-0.130771301468814
"HG00419","EAS","CHS",-2.12544837388748,-0.186153542903404
"HG00421","EAS","CHS",-1.3479371178184,-1.22246411603895
"HG00422","EAS","CHS",0.872419446106835,-1.3241854003386
"HG00428","EAS","CHS",-0.346297509899196,0.303754977781389
"HG00436","EAS","CHS",-1.25186498011922,-1.54900119832687
"HG00437","EAS","CHS",0.884017138385453,-0.413844584129975
"HG00442","EAS","CHS",-0.465238724203365,0.163650078226933
"HG00443","EAS","CHS",0.663085228469954,-0.393223974647959
"HG00445","EAS","CHS",-1.05520546757442,-0.902700612913633
"HG00446","EAS","CHS",-0.985328388740471,-0.718173499319648
"HG00448","EAS","CHS",-1.77596469418995,0.0363867558349307
"HG00449","EAS","CHS",-2.17262542722423,-1.75638914159468
"HG00451","EAS","CHS",-1.17664116857377,-1.58345707844225
"HG00452","EAS","CHS",-0.840262881151078,-1.56796369207637
"HG00457","EAS","CHS",-0.485929793512641,-0.315933438109294
"HG00458","EAS","CHS",-1.90479736401039,-0.842767372979162
"HG00463","EAS","CHS",-0.163659410748193,-0.383187082607526
"HG00464","EAS","CHS",-0.1909159533135,-1.31078523808895
"HG00472","EAS","CHS",-0.887058586640022,0.692086270320597
"HG00473","EAS","CHS",0.0263933486189035,-0.31323459016169
"HG00475","EAS","CHS",-0.721765917432497,0.267199993706769
"HG00476","EAS","CHS",0.309691553906085,-0.72369467191834
"HG00478","EAS","CHS",-1.15158425612029,-1.42926995484746
"HG00479","EAS","CHS",-1.91562842917228,0.165666864383857
